duty,dir,motor,sample_idx,adc_raw
30,FWD,right,487,2616
30,FWD,right,488,2609
30,FWD,right,489,2601
30,FWD,right,490,2593
30,FWD,right,491,2586
30,FWD,right,492,2565
30,FWD,right,493,2559
30,FWD,right,494,2605
30,FWD,right,495,2589
30,FWD,right,496,2577
30,FWD,right,497,2593
30,FWD,right,498,2559
30,FWD,right,499,2552
30,FWD,right,500,2517
30,FWD,right,501,2525
30,FWD,right,502,2557
30,FWD,right,503,2541
30,FWD,right,504,2525
30,FWD,right,505,2499
30,FWD,right,506,2495
30,FWD,right,507,2501
30,FWD,right,508,2488
30,FWD,right,509,2547
30,FWD,right,510,2547
30,FWD,right,511,2549
30,FWD,right,512,2552
30,FWD,right,513,2553
30,FWD,right,514,2552
30,FWD,right,515,2553
30,FWD,right,516,2517
30,FWD,right,517,2601
30,FWD,right,518,2569
30,FWD,right,519,2559
30,FWD,right,520,2553
30,FWD,right,521,2537
30,FWD,right,522,2513
30,FWD,right,523,2505
30,FWD,right,524,2488
30,FWD,right,525,2559
30,FWD,right,526,2556
30,FWD,right,527,2555
30,FWD,right,528,2559
30,FWD,right,529,2559
30,FWD,right,530,2559
30,FWD,right,531,2559
30,FWD,right,532,2559
30,FWD,right,533,2619
30,FWD,right,534,2613
30,FWD,right,535,2607
30,FWD,right,536,2579
30,FWD,right,537,2597
30,FWD,right,538,2589
30,FWD,right,539,2569
30,FWD,right,540,2557
30,FWD,right,541,2619
30,FWD,right,542,2601
30,FWD,right,543,2581
30,FWD,right,544,2574
30,FWD,right,545,2560
30,FWD,right,546,2555
30,FWD,right,547,2525
30,FWD,right,548,2569
30,FWD,right,549,2559
30,FWD,right,550,2552
30,FWD,right,551,2535
30,FWD,right,552,2525
30,FWD,right,553,2505
30,FWD,right,554,2489
30,FWD,right,555,2475
30,FWD,right,556,2480
30,FWD,right,557,2536
30,FWD,right,558,2539
30,FWD,right,559,2544
30,FWD,right,560,2545
30,FWD,right,561,2553
30,FWD,right,562,2553
30,FWD,right,563,2541
30,FWD,right,564,2584
30,FWD,right,565,2573
30,FWD,right,566,2564
30,FWD,right,567,2559
30,FWD,right,568,2555
30,FWD,right,569,2537
30,FWD,right,570,2515
30,FWD,right,571,2505
30,FWD,right,572,2559
30,FWD,right,573,2553
30,FWD,right,574,2554
30,FWD,right,575,2553
30,FWD,right,576,2559
30,FWD,right,577,2559
30,FWD,right,578,2559
30,FWD,right,579,2559
30,FWD,right,580,2609
30,FWD,right,581,2619
30,FWD,right,582,2609
30,FWD,right,583,2603
30,FWD,right,584,2601
30,FWD,right,585,2571
30,FWD,right,586,2572
30,FWD,right,587,2625
30,FWD,right,588,2617
30,FWD,right,589,2603
30,FWD,right,590,2589
30,FWD,right,591,2579
30,FWD,right,592,2569
