t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
104158.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104162.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104165.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104169.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104172.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104176.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104179.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104183.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104187.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104190.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104195.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104199.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104202.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104206.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104209.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104213.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104216.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104219.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104223.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104227.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104230.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104233.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104237.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104240.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104244.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104247.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104251.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104254.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104257.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104261.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104264.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104268.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104271.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104276.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104280.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104283.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104287.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104290.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104294.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104297.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104300.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104304.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104307.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104311.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104314.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104318.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
104322.0,0.0,1.0,0.333,-0.333,313.3,0.0,312.5,322.3,0.323,-0.333,-0.9999,0.0
