t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,raw_L_hz,raw_R_hz
551087.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551091.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551095.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551099.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551104.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551108.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551111.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551115.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551119.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551122.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551126.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551130.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551133.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551137.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551141.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551144.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551148.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551151.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551155.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551159.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551163.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551166.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551170.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551174.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551177.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551183.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551187.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551191.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551195.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551198.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551202.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551206.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551210.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551213.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551217.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551222.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551226.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551230.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551233.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
551237.0,0.3,0.0,0.3,0.3,282.0,282.0,471.2,465.3,0.292,0.292,-0.9999,-0.9999,478.5,463.9
