duty,dir,sample_idx,adc_raw
50,FWD,717,14
50,FWD,718,18
50,FWD,719,20
50,FWD,720,14
50,FWD,721,19
50,FWD,722,21
50,FWD,723,12
50,FWD,724,0
50,FWD,725,16
50,FWD,726,10
50,FWD,727,18
50,FWD,728,23
50,FWD,729,22
50,FWD,730,10
50,FWD,731,18
50,FWD,732,32
50,FWD,733,10
50,FWD,734,21
50,FWD,735,18
50,FWD,736,14
50,FWD,737,17
50,FWD,738,20
50,FWD,739,20
50,FWD,740,12
50,FWD,741,18
50,FWD,742,17
50,FWD,743,10
50,FWD,744,14
50,FWD,745,19
50,FWD,746,14
50,FWD,747,0
50,FWD,748,16
50,FWD,749,18
50,FWD,750,17
50,FWD,751,23
50,FWD,752,11
50,FWD,753,16
50,FWD,754,21
50,FWD,755,24
50,FWD,756,17
50,FWD,757,10
50,FWD,758,18
50,FWD,759,22
50,FWD,760,32
50,FWD,761,18
50,FWD,762,24
50,FWD,763,14
50,FWD,764,17
50,FWD,765,17
50,FWD,766,17
50,FWD,767,13
50,FWD,768,15
50,FWD,769,19
50,FWD,770,17
50,FWD,771,16
50,FWD,772,13
50,FWD,773,16
50,FWD,774,19
50,FWD,775,14
50,FWD,776,20
50,FWD,777,12
50,FWD,778,22
50,FWD,779,17
50,FWD,780,16
50,FWD,781,26
50,FWD,782,13
50,FWD,783,17
50,FWD,784,19
50,FWD,785,13
50,FWD,786,14
50,FWD,787,14
50,FWD,788,18
50,FWD,789,19
50,FWD,790,15
50,FWD,791,14
50,FWD,792,19
50,FWD,793,10
50,FWD,794,12
50,FWD,795,22
50,FWD,796,18
50,FWD,797,12
50,FWD,798,16
50,FWD,799,17
50,FWD,800,1
50,FWD,801,18
50,FWD,802,11
50,FWD,803,17
50,FWD,804,16
50,FWD,805,18
50,FWD,806,20
50,FWD,807,10
50,FWD,808,18
50,FWD,809,16
50,FWD,810,17
50,FWD,811,18
50,FWD,812,11
50,FWD,813,12
50,FWD,814,11
50,FWD,815,19
50,FWD,816,9
50,FWD,817,10
50,FWD,818,14
50,FWD,819,0
50,FWD,820,16
50,FWD,821,33
50,FWD,822,11
50,FWD,823,13
50,FWD,824,21
50,FWD,825,14
50,FWD,826,19
50,FWD,827,0
50,FWD,828,14
50,FWD,829,17
50,FWD,830,17
50,FWD,831,27
50,FWD,832,6
50,FWD,833,17
50,FWD,834,19
50,FWD,835,14
50,FWD,836,21
50,FWD,837,10
50,FWD,838,9
50,FWD,839,19
50,FWD,840,21
50,FWD,841,0
50,FWD,842,0
50,FWD,843,16
50,FWD,844,18
50,FWD,845,19
50,FWD,846,2
50,FWD,847,14
50,FWD,848,17
50,FWD,849,18
50,FWD,850,20
50,FWD,851,17
50,FWD,852,16
50,FWD,853,14
50,FWD,854,31
50,FWD,855,15
50,FWD,856,22
50,FWD,857,12
50,FWD,858,14
50,FWD,859,17
50,FWD,860,19
50,FWD,861,16
50,FWD,862,3
50,FWD,863,17
50,FWD,864,20
50,FWD,865,11
50,FWD,866,18
50,FWD,867,11
50,FWD,868,18
50,FWD,869,17
50,FWD,870,19
50,FWD,871,18
50,FWD,872,14
50,FWD,873,27
50,FWD,874,18
50,FWD,875,16
50,FWD,876,17
50,FWD,877,64
50,FWD,878,16
50,FWD,879,20
50,FWD,880,40
50,FWD,881,16
50,FWD,882,11
50,FWD,883,16
50,FWD,884,22
50,FWD,885,12
50,FWD,886,17
50,FWD,887,12
50,FWD,888,17
50,FWD,889,20
50,FWD,890,19
50,FWD,891,16
50,FWD,892,9
50,FWD,893,18
50,FWD,894,19
50,FWD,895,14
50,FWD,896,27
50,FWD,897,12
50,FWD,898,20
50,FWD,899,27
50,FWD,900,16
50,FWD,901,18
50,FWD,902,19
50,FWD,903,18
50,FWD,904,11
50,FWD,905,18
50,FWD,906,18
50,FWD,907,24
50,FWD,908,14
50,FWD,909,17
50,FWD,910,17
50,FWD,911,2
50,FWD,912,15
50,FWD,913,18
50,FWD,914,19
50,FWD,915,13
50,FWD,916,17
50,FWD,917,11
50,FWD,918,18
50,FWD,919,17
50,FWD,920,19
50,FWD,921,16
50,FWD,922,30
50,FWD,923,19
50,FWD,924,13
50,FWD,925,19
50,FWD,926,18
50,FWD,927,12
50,FWD,928,16
50,FWD,929,19
50,FWD,930,0
50,FWD,931,17
50,FWD,932,15
50,FWD,933,15
50,FWD,934,22
50,FWD,935,14
50,FWD,936,16
50,FWD,937,12
50,FWD,938,0
50,FWD,939,17
50,FWD,940,15
50,FWD,941,18
50,FWD,942,13
50,FWD,943,14
50,FWD,944,22
50,FWD,945,32
50,FWD,946,19
50,FWD,947,12
50,FWD,948,16
50,FWD,949,18
50,FWD,950,14
50,FWD,951,18
50,FWD,952,17
50,FWD,953,5
50,FWD,954,16
50,FWD,955,19
50,FWD,956,17
50,FWD,957,5
50,FWD,958,15
50,FWD,959,16
50,FWD,960,0
50,FWD,961,18
50,FWD,962,15
50,FWD,963,17
50,FWD,964,16
50,FWD,965,18
50,FWD,966,0
50,FWD,967,12
50,FWD,968,14
50,FWD,969,16
50,FWD,970,20
50,FWD,971,19
50,FWD,972,10
50,FWD,973,16
50,FWD,974,19
50,FWD,975,14
50,FWD,976,10
50,FWD,977,9
50,FWD,978,17
50,FWD,979,0
50,FWD,980,19
50,FWD,981,19
50,FWD,982,16
50,FWD,983,14
50,FWD,984,22
50,FWD,985,20
50,FWD,986,18
50,FWD,987,15
50,FWD,988,12
50,FWD,989,17
50,FWD,990,15
50,FWD,991,26
50,FWD,992,8
50,FWD,993,16
50,FWD,994,21
50,FWD,995,16
50,FWD,996,17
50,FWD,997,0
50,FWD,998,11
50,FWD,999,18
50,FWD,1000,18
50,FWD,1001,18
50,FWD,1002,11
50,FWD,1003,16
50,FWD,1004,20
50,FWD,1005,14
50,FWD,1006,18
50,FWD,1007,14
50,FWD,1008,16
50,FWD,1009,16
50,FWD,1010,10
50,FWD,1011,17
50,FWD,1012,18
50,FWD,1013,18
50,FWD,1014,22
50,FWD,1015,18
50,FWD,1016,17
50,FWD,1017,24
50,FWD,1018,14
50,FWD,1019,19
50,FWD,1020,17
50,FWD,1021,16
50,FWD,1022,13
50,FWD,1023,17
50,FWD,1024,20
50,FWD,1025,14
50,FWD,1026,18
50,FWD,1027,10
50,FWD,1028,18
50,FWD,1029,17
50,FWD,1030,17
50,FWD,1031,16
50,FWD,1032,18
50,FWD,1033,17
50,FWD,1034,9
50,FWD,1035,21
50,FWD,1036,17
50,FWD,1037,12
50,FWD,1038,14
50,FWD,1039,18
50,FWD,1040,14
50,FWD,1041,14
50,FWD,1042,12
50,FWD,1043,17
50,FWD,1044,19
50,FWD,1045,16
50,FWD,1046,19
50,FWD,1047,11
50,FWD,1048,18
50,FWD,1049,16
50,FWD,1050,17
50,FWD,1051,16
50,FWD,1052,13
50,FWD,1053,16
50,FWD,1054,21
50,FWD,1055,13
50,FWD,1056,14
50,FWD,1057,10
50,FWD,1058,19
50,FWD,1059,0
50,FWD,1060,19
50,FWD,1061,16
50,FWD,1062,14
50,FWD,1063,14
50,FWD,1064,16
50,FWD,1065,20
50,FWD,1066,19
50,FWD,1067,10
50,FWD,1068,17
50,FWD,1069,18
50,FWD,1070,17
50,FWD,1071,16
50,FWD,1072,16
50,FWD,1073,17
50,FWD,1074,0
50,FWD,1075,6
50,FWD,1076,16
50,FWD,1077,12
50,FWD,1078,6
50,FWD,1079,11
50,FWD,1080,17
50,FWD,1081,16
50,FWD,1082,0
50,FWD,1083,17
50,FWD,1084,19
50,FWD,1085,13
50,FWD,1086,19
50,FWD,1087,13
50,FWD,1088,17
50,FWD,1089,18
50,FWD,1090,30
50,FWD,1091,0
50,FWD,1092,21
50,FWD,1093,16
50,FWD,1094,15
50,FWD,1095,17
50,FWD,1096,18
50,FWD,1097,8
50,FWD,1098,14
50,FWD,1099,18
50,FWD,1100,17
50,FWD,1101,0
50,FWD,1102,17
50,FWD,1103,14
50,FWD,1104,19
50,FWD,1105,17
50,FWD,1106,17
50,FWD,1107,16
50,FWD,1108,15
50,FWD,1109,17
50,FWD,1110,13
50,FWD,1111,18
50,FWD,1112,10
50,FWD,1113,16
50,FWD,1114,12
50,FWD,1115,13
50,FWD,1116,28
50,FWD,1117,14
50,FWD,1118,17
50,FWD,1119,15
50,FWD,1120,22
50,FWD,1121,18
50,FWD,1122,19
50,FWD,1123,18
50,FWD,1124,8
50,FWD,1125,19
50,FWD,1126,20
50,FWD,1127,11
50,FWD,1128,12
50,FWD,1129,19
50,FWD,1130,17
50,FWD,1131,18
50,FWD,1132,26
50,FWD,1133,12
50,FWD,1134,24
50,FWD,1135,16
50,FWD,1136,28
50,FWD,1137,11
50,FWD,1138,18
50,FWD,1139,36
50,FWD,1140,15
50,FWD,1141,19
50,FWD,1142,18
50,FWD,1143,17
50,FWD,1144,8
50,FWD,1145,19
50,FWD,1146,16
50,FWD,1147,2
50,FWD,1148,14
50,FWD,1149,18
50,FWD,1150,17
50,FWD,1151,25
50,FWD,1152,11
50,FWD,1153,16
50,FWD,1154,26
50,FWD,1155,15
50,FWD,1156,18
50,FWD,1157,12
50,FWD,1158,13
50,FWD,1159,18
50,FWD,1160,18
50,FWD,1161,17
50,FWD,1162,27
50,FWD,1163,14
50,FWD,1164,23
50,FWD,1165,14
50,FWD,1166,17
50,FWD,1167,10
50,FWD,1168,14
50,FWD,1169,18
50,FWD,1170,29
50,FWD,1171,16
50,FWD,1172,17
50,FWD,1173,17
50,FWD,1174,20
50,FWD,1175,18
50,FWD,1176,18
50,FWD,1177,30
50,FWD,1178,14
50,FWD,1179,18
50,FWD,1180,19
50,FWD,1181,30
50,FWD,1182,14
50,FWD,1183,17
50,FWD,1184,17
50,FWD,1185,12
50,FWD,1186,18
50,FWD,1187,10
50,FWD,1188,16
50,FWD,1189,18
50,FWD,1190,19
50,FWD,1191,18
50,FWD,1192,13
50,FWD,1193,17
50,FWD,1194,19
50,FWD,1195,0
50,FWD,1196,33
50,FWD,1197,14
50,FWD,1198,17
50,FWD,1199,18
50,FWD,1200,26
50,FWD,1201,14
50,FWD,1202,15
50,FWD,1203,16
50,FWD,1204,11
50,FWD,1205,18
50,FWD,1206,18
50,FWD,1207,11
50,FWD,1208,13
50,FWD,1209,18
50,FWD,1210,16
50,FWD,1211,16
50,FWD,1212,19
50,FWD,1213,14
50,FWD,1214,18
50,FWD,1215,18
50,FWD,1216,0
50,FWD,1217,12
50,FWD,1218,13
50,FWD,1219,18
50,FWD,1220,16
50,FWD,1221,19
50,FWD,1222,10
50,FWD,1223,4
50,FWD,1224,19
50,FWD,1225,14
50,FWD,1226,16
50,FWD,1227,12
50,FWD,1228,19
50,FWD,1229,14
50,FWD,1230,15
50,FWD,1231,18
50,FWD,1232,18
50,FWD,1233,19
50,FWD,1234,11
50,FWD,1235,18
50,FWD,1236,20
50,FWD,1237,12
50,FWD,1238,9
50,FWD,1239,17
50,FWD,1240,17
50,FWD,1241,16
50,FWD,1242,14
50,FWD,1243,8
50,FWD,1244,19
50,FWD,1245,10
50,FWD,1246,20
50,FWD,1247,10
50,FWD,1248,18
50,FWD,1249,40
50,FWD,1250,16
50,FWD,1251,16
50,FWD,1252,19
50,FWD,1253,0
50,FWD,1254,12
50,FWD,1255,19
50,FWD,1256,17
50,FWD,1257,0
50,FWD,1258,14
50,FWD,1259,17
50,FWD,1260,16
50,FWD,1261,20
50,FWD,1262,13
50,FWD,1263,18
50,FWD,1264,18
50,FWD,1265,20
50,FWD,1266,13
50,FWD,1267,10
50,FWD,1268,14
50,FWD,1269,17
50,FWD,1270,17
50,FWD,1271,18
50,FWD,1272,11
50,FWD,1273,10
50,FWD,1274,19
50,FWD,1275,15
50,FWD,1276,10
50,FWD,1277,11
50,FWD,1278,15
50,FWD,1279,18
50,FWD,1280,19
50,FWD,1281,17
50,FWD,1282,14
50,FWD,1283,20
50,FWD,1284,18
50,FWD,1285,16
50,FWD,1286,17
50,FWD,1287,12
50,FWD,1288,19
50,FWD,1289,16
50,FWD,1290,20
50,FWD,1291,52
50,FWD,1292,15
50,FWD,1293,16
50,FWD,1294,16
50,FWD,1295,20
50,FWD,1296,19
50,FWD,1297,11
50,FWD,1298,13
50,FWD,1299,16
50,FWD,1300,16
50,FWD,1301,16
50,FWD,1302,11
50,FWD,1303,8
50,FWD,1304,20
50,FWD,1305,15
50,FWD,1306,19
50,FWD,1307,34
50,FWD,1308,17
50,FWD,1309,19
50,FWD,1310,20
50,FWD,1311,19
50,FWD,1312,14
50,FWD,1313,17
50,FWD,1314,18
50,FWD,1315,16
50,FWD,1316,17
50,FWD,1317,11
50,FWD,1318,12
50,FWD,1319,17
50,FWD,1320,21
50,FWD,1321,17
50,FWD,1322,11
50,FWD,1323,16
50,FWD,1324,22
50,FWD,1325,14
50,FWD,1326,18
50,FWD,1327,10
50,FWD,1328,15
50,FWD,1329,0
50,FWD,1330,18
50,FWD,1331,16
50,FWD,1332,13
50,FWD,1333,16
50,FWD,1334,22
50,FWD,1335,15
50,FWD,1336,16
50,FWD,1337,11
50,FWD,1338,14
50,FWD,1339,18
50,FWD,1340,17
50,FWD,1341,0
50,FWD,1342,17
50,FWD,1343,20
50,FWD,1344,12
50,FWD,1345,11
50,FWD,1346,17
50,FWD,1347,10
50,FWD,1348,27
50,FWD,1349,17
50,FWD,1350,19
50,FWD,1351,16
50,FWD,1352,11
50,FWD,1353,17
50,FWD,1354,20
