t_s,cmdL,cmdR,velL,velR,iqL,iqR
19.411762475967407,0.049328,0.049328,0.0,0.0,-0.011726,-0.359102
19.45201563835144,0.049328,0.049328,0.0,0.0,-0.011454,-0.05884
19.492119073867798,0.049328,0.049328,0.0,0.0,-0.079355,-0.013171
19.532227516174316,0.049328,0.049328,0.0,0.0,-0.078597,-0.014377
19.572343111038208,0.049328,0.049328,0.0,0.0,-0.011732,-0.013355
19.612456798553467,0.049328,0.049328,0.0,0.0,-0.034566,-0.176304
19.652533292770386,0.049328,0.049328,0.0,0.0,-0.151122,-0.03761
19.69260597229004,0.049328,0.049328,0.0,0.0,-0.079328,-0.084846
19.732706308364868,0.049328,0.049328,0.0,0.0,0.012745,-0.063484
19.772780895233154,0.049328,0.049328,0.0,0.0,-0.010899,-0.03924
19.81286072731018,0.049328,0.049328,0.0,0.0,-0.077536,-0.060634
19.852966785430908,0.049328,0.049328,0.0,0.0,-0.057379,-0.12849
19.89303708076477,0.049328,0.049328,0.0,0.0,-0.125205,-0.151543
19.933132886886597,0.049328,0.049328,0.0,0.0,-0.008755,-0.012293
19.973203420639038,0.049328,0.049328,0.0,0.0,0.014957,-0.012768
20.013306856155396,0.049328,0.049328,0.0,0.0,-0.056024,-0.060069
20.05337882041931,0.049328,0.049328,0.0,0.0,-0.009301,-0.059123
20.09349226951599,0.049328,0.049328,0.0,0.0,-0.079185,0.08308
20.133674144744873,0.049328,0.049328,0.0,0.0,-0.010957,-0.171869
20.173789262771606,0.049328,0.049328,0.0,0.0,-0.010637,-0.079075
20.21382427215576,0.049328,0.049328,0.0,0.0,-0.009773,-0.032602
20.253893852233887,0.049328,0.049328,0.0,0.0,0.014817,-0.147592
20.293962240219116,0.049328,0.049328,0.0,0.0,-0.009194,-0.008135
20.334036827087402,0.049328,0.049328,0.0,0.0,-0.078314,0.060868
20.374106407165527,0.049328,0.049328,0.0,0.0,0.013288,-0.053606
20.414203643798828,0.049328,0.049328,0.0,0.0,0.011365,-0.054226
20.454285383224487,0.049328,0.049328,0.0,0.0,-0.059734,0.037781
20.494404315948486,0.049328,0.049328,0.0,0.0,-0.102156,-0.102937
20.534544706344604,0.049328,0.049328,0.0,0.0,-0.035572,-0.059217
20.574618339538574,0.049328,0.049328,0.0,0.0,-0.078821,-0.060354
20.614721536636353,0.049328,0.049328,0.0,0.0,-0.125629,-0.060968
20.654827117919922,0.049328,0.049328,0.0,0.0,-0.057735,-0.038292
20.69485592842102,0.049328,0.049328,0.0,0.0,-0.081847,0.007539
20.73494005203247,0.049328,0.049328,0.0,0.0,0.012832,-0.062543
20.77501344680786,0.049328,0.049328,0.0,0.0,0.0126,-0.064385
20.815109968185425,0.049328,0.049328,0.0,0.0,-0.011706,-0.086113
20.85520911216736,0.049328,0.049328,0.0,0.0,-0.01232,-0.040545
