duty,dir,motor,sample_idx,adc_raw
30,REV,left,513,434
30,REV,left,514,511
30,REV,left,515,557
30,REV,left,516,561
30,REV,left,517,536
30,REV,left,518,562
30,REV,left,519,488
30,REV,left,520,441
30,REV,left,521,389
30,REV,left,522,336
30,REV,left,523,290
30,REV,left,524,257
30,REV,left,525,229
30,REV,left,526,216
30,REV,left,527,205
30,REV,left,528,188
30,REV,left,529,168
30,REV,left,530,163
30,REV,left,531,164
30,REV,left,532,156
30,REV,left,533,171
30,REV,left,534,257
30,REV,left,535,371
30,REV,left,536,466
30,REV,left,537,530
30,REV,left,538,612
30,REV,left,539,602
30,REV,left,540,575
30,REV,left,541,541
30,REV,left,542,514
30,REV,left,543,476
30,REV,left,544,418
30,REV,left,545,364
30,REV,left,546,324
30,REV,left,547,272
30,REV,left,548,246
30,REV,left,549,219
30,REV,left,550,201
30,REV,left,551,180
30,REV,left,552,160
30,REV,left,553,150
30,REV,left,554,172
30,REV,left,555,149
30,REV,left,556,154
30,REV,left,557,200
30,REV,left,558,296
30,REV,left,559,396
30,REV,left,560,480
30,REV,left,561,544
30,REV,left,562,574
30,REV,left,563,560
30,REV,left,564,530
30,REV,left,565,505
30,REV,left,566,471
30,REV,left,567,422
30,REV,left,568,366
30,REV,left,569,324
30,REV,left,570,278
30,REV,left,571,246
30,REV,left,572,221
30,REV,left,573,194
30,REV,left,574,179
30,REV,left,575,162
30,REV,left,576,150
30,REV,left,577,145
30,REV,left,578,171
30,REV,left,579,157
30,REV,left,580,198
30,REV,left,581,308
30,REV,left,582,424
30,REV,left,583,497
30,REV,left,584,542
30,REV,left,585,593
30,REV,left,586,581
30,REV,left,587,528
30,REV,left,588,510
30,REV,left,589,485
30,REV,left,590,430
30,REV,left,591,377
30,REV,left,592,324
30,REV,left,593,278
30,REV,left,594,250
30,REV,left,595,140
30,REV,left,596,208
30,REV,left,597,186
30,REV,left,598,177
30,REV,left,599,156
30,REV,left,600,150
30,REV,left,601,149
30,REV,left,602,152
30,REV,left,603,166
30,REV,left,604,233
30,REV,left,605,341
30,REV,left,606,434
30,REV,left,607,500
30,REV,left,608,556
30,REV,left,609,563
30,REV,left,610,545
30,REV,left,611,512
30,REV,left,612,493
30,REV,left,613,449
30,REV,left,614,398
30,REV,left,615,348
30,REV,left,616,318
30,REV,left,617,280
30,REV,left,618,238
30,REV,left,619,215
30,REV,left,620,208
30,REV,left,621,212
30,REV,left,622,192
30,REV,left,623,184
30,REV,left,624,206
30,REV,left,625,193
30,REV,left,626,193
30,REV,left,627,249
30,REV,left,628,376
30,REV,left,629,470
